Horario,Conta,Instrumento,Lado,QtdOrdem,QtdExecucaoAtual,QtdExecutadaAcumulada,PrecoExecutado,NotionaldaOrdem,NotionaldaExecucaoAtual,NotionaldaExecucaoAcumulada,EnteringTrader
2021-11-27T16:30:56.849,987453,SLCE3,1,15500,15200,15500,10.2,158100.0,155040.0,158100.0,JONES
2021-11-27T17:03:54.159,071264,VALE3,1,21500,4000,21500,18.26,392590.00000000006,73040.0,392590.00000000006,MILLER
2021-11-27T17:54:27.244,918239,IGTI3,1,9500,2500,9500,15.94,151430.0,39850.0,151430.0,JOHNSON
2021-11-27T17:20:30.173,918237,BPAC11,1,7500,7500,7500,17.97,134775.0,134775.0,134775.0,JONES
2021-11-27T14:22:55.792,071264,VALE3,1,24500,24500,24500,14.08,344960.0,344960.0,344960.0,GARCIA
2021-11-27T16:04:40.717,164532,BBAS3,1,8500,8500,8500,13.3,113050.0,113050.0,113050.0,RODRIGUEZ
2021-11-27T13:30:37.110,918237,ITUB4,1,1500,1500,1500,18.59,27885.0,27885.0,27885.0,SMITH
2021-11-27T16:58:41.963,498213,POMO4,2,7500,4400,4400,14.59,109425.0,64196.0,64196.0,BROWN
2021-11-27T14:02:44.057,879865,RAPT4,2,13500,7200,7200,18.01,243135.00000000003,129672.00000000001,129672.00000000001,RODRIGUEZ
2021-11-27T14:36:58.332,164532,ITUB4,1,18500,11700,11700,13.89,256965.0,162513.0,162513.0,BROWN
2021-11-27T10:13:13.137,981727,GOAU4,1,11500,11500,11500,16.33,187794.99999999997,187794.99999999997,187794.99999999997,JOHNSON
2021-11-27T15:25:09.774,164532,ITUB4,1,18500,6800,18500,13.89,256965.0,94452.0,256965.0,BROWN
2021-11-27T17:26:32.019,498213,POMO4,2,7500,3100,7500,14.59,109425.0,45229.0,109425.0,BROWN
2021-11-27T10:03:58.351,164532,GOAU4,2,2500,800,800,14.58,36450.0,11664.0,11664.0,DAVIS
2021-11-27T16:19:32.026,879865,RAPT4,2,13500,6100,13300,18.01,243135.00000000003,109861.00000000001,239533.00000000003,RODRIGUEZ
2021-11-27T15:09:10.398,164532,IGTI3,2,15500,11300,11300,12.04,186620.0,136052.0,136052.0,BROWN
2021-11-27T13:52:49.222,987453,PETR4,1,21500,13000,13000,18.45,396675.0,239850.0,239850.0,JONES
2021-11-27T14:31:35.210,849651,GOAU4,1,13500,3600,3600,16.91,228285.0,60876.0,60876.0,SMITH
2021-11-27T17:26:31.982,981727,RAPT4,1,14500,14500,14500,18.53,268685.0,268685.0,268685.0,WILLIAMS
2021-11-27T17:33:49.945,879865,RAPT4,2,13500,200,13500,18.01,243135.00000000003,3602.0000000000005,243135.00000000003,RODRIGUEZ
2021-11-27T17:05:40.822,164532,IGTI3,2,15500,2900,14200,12.04,186620.0,34916.0,170968.0,BROWN
2021-11-27T10:31:47.111,164532,GOAU4,2,2500,1700,2500,14.58,36450.0,24786.0,36450.0,DAVIS
2021-11-27T14:49:28.347,987453,PETR4,1,21500,7400,20400,18.45,396675.0,136530.0,376380.0,JONES
2021-11-27T16:03:37.535,987453,IGTI3,1,5500,5500,5500,18.55,102025.0,102025.0,102025.0,WILLIAMS
2021-11-27T15:33:24.393,987453,PETR4,1,21500,1100,21500,18.45,396675.0,20295.0,396675.0,JONES
2021-11-27T17:08:54.127,849651,GOAU4,1,13500,3800,7400,16.91,228285.0,64258.0,125134.0,SMITH
2021-11-27T11:51:40.578,918237,PETR4,2,5500,5100,5100,16.84,92620.0,85884.0,85884.0,GARCIA
2021-11-27T13:25:39.902,918237,PETR4,2,5500,400,5500,16.84,92620.0,6736.0,92620.0,GARCIA
2021-11-27T17:49:32.866,849651,GOAU4,1,13500,6100,13500,16.91,228285.0,103151.0,228285.0,SMITH
2021-11-27T12:25:17.613,164532,PETR4,2,21500,20300,20300,12.47,268105.0,253141.0,253141.0,RODRIGUEZ
2021-11-27T16:26:55.827,164532,PETR4,2,21500,1200,21500,12.47,268105.0,14964.0,268105.0,RODRIGUEZ
2021-11-27T10:41:49.026,981727,BPAC11,1,3500,2000,2000,18.79,65765.0,37580.0,37580.0,WILLIAMS
2021-11-27T17:30:40.921,164532,IGTI3,2,15500,1300,15500,12.04,186620.0,15651.999999999998,186620.0,BROWN
2021-11-27T13:35:52.152,981727,BPAC11,1,3500,1500,3500,18.79,65765.0,28185.0,65765.0,WILLIAMS
2021-11-27T16:03:48.881,987453,IGTI3,2,1500,1500,1500,18.55,27825.0,27825.0,27825.0,BROWN
2021-11-27T11:12:44.148,164532,PETR4,2,18500,18500,18500,13.61,251785.0,251785.0,251785.0,WILLIAMS
2021-11-27T11:36:20.633,981727,BPAC11,1,12500,3700,3700,11.92,149000.0,44104.0,44104.0,JONES
2021-11-27T16:01:11.814,071264,GOAU4,1,9500,300,300,13.55,128725.0,4065.0,4065.0,SMITH
2021-11-27T16:45:52.156,071264,GOAU4,1,9500,5600,5900,13.55,128725.0,75880.0,79945.0,SMITH
2021-11-27T17:32:45.864,071264,GOAU4,1,9500,3600,9500,13.55,128725.0,48780.0,128725.0,SMITH
2021-11-27T15:48:27.769,981727,BPAC11,1,12500,8800,12500,11.92,149000.0,104896.0,149000.0,JONES
2021-11-27T13:30:53.921,918237,IGTI3,1,17500,17500,17500,16.19,283325.0,283325.0,283325.0,JOHNSON
2021-11-27T16:39:18.764,879865,RAPT4,1,22500,4600,4600,14.29,321525.0,65734.0,65734.0,MARTINEZ
2021-11-27T17:38:59.666,879865,RAPT4,1,22500,16300,20900,14.29,321525.0,232927.0,298661.0,MARTINEZ
2021-11-27T17:39:23.123,918239,VALE3,1,19500,8100,8100,11.8,230100.0,95580.0,95580.0,JOHNSON
2021-11-27T10:35:56.094,981727,POMO4,1,13500,3900,3900,11.64,157140.0,45396.0,45396.0,RODRIGUEZ
2021-11-27T17:46:55.703,918239,VALE3,1,19500,11400,19500,11.8,230100.0,134520.0,230100.0,JOHNSON
2021-11-27T12:22:30.044,981727,POMO4,1,13500,7100,11000,11.64,157140.0,82644.0,128040.0,RODRIGUEZ
2021-11-27T16:38:13.559,849651,POMO4,2,12500,12500,12500,11.89,148625.0,148625.0,148625.0,DAVIS
2021-11-27T15:33:20.615,981727,POMO4,1,13500,2500,13500,11.64,157140.0,29100.0,157140.0,RODRIGUEZ
2021-11-27T10:09:32.100,849651,IGTI3,2,12500,3800,3800,16.27,203375.0,61826.0,61826.0,GARCIA
2021-11-27T11:46:44.847,987453,BPAC11,1,21500,7400,7400,17.73,381195.0,131202.0,131202.0,SMITH
2021-11-27T16:05:17.325,987453,BPAC11,1,21500,3200,10600,17.73,381195.0,56736.0,187938.0,SMITH
2021-11-27T17:45:09.550,879865,RAPT4,1,22500,800,21700,14.29,321525.0,11432.0,310093.0,MARTINEZ
2021-11-27T17:25:18.686,987453,BPAC11,1,21500,10900,21500,17.73,381195.0,193257.0,381195.0,SMITH
2021-11-27T17:46:35.715,879865,RAPT4,1,22500,300,22000,14.29,321525.0,4287.0,314380.0,MARTINEZ
2021-11-27T11:59:17.331,849651,IGTI3,2,12500,8700,12500,16.27,203375.0,141549.0,203375.0,GARCIA
2021-11-27T17:55:24.534,879865,RAPT4,1,22500,500,22500,14.29,321525.0,7145.0,321525.0,MARTINEZ
2021-11-27T14:32:26.577,849651,IGTI3,1,4500,4500,4500,15.83,71235.0,71235.0,71235.0,JONES
2021-11-27T12:23:46.619,879865,ITUB4,1,16500,10300,10300,15.27,251955.0,157281.0,157281.0,WILLIAMS
2021-11-27T14:53:18.374,879865,ITUB4,1,16500,6200,16500,15.27,251955.0,94674.0,251955.0,WILLIAMS
2021-11-27T10:03:40.619,987453,BBAS3,1,20500,20500,20500,13.03,267115.0,267115.0,267115.0,JONES
2021-11-27T16:06:25.425,849651,GOAU4,1,3500,3500,3500,16.5,57750.0,57750.0,57750.0,GARCIA
2021-11-27T16:44:51.222,498213,GOAU4,2,21500,16800,16800,19.99,429784.99999999994,335832.0,335832.0,BROWN
2021-11-27T17:12:00.899,498213,GOAU4,2,21500,1800,18600,19.99,429784.99999999994,35982.0,371814.0,BROWN
2021-11-27T13:38:05.390,164532,BBAS3,1,24500,24500,24500,10.98,269010.0,269010.0,269010.0,BROWN
2021-11-27T17:41:23.985,498213,GOAU4,2,21500,400,19000,19.99,429784.99999999994,7995.999999999999,379809.99999999994,BROWN
2021-11-27T17:49:30.783,498213,GOAU4,2,21500,800,19800,19.99,429784.99999999994,15991.999999999998,395801.99999999994,BROWN
2021-11-27T17:28:39.170,164532,RAPT4,2,20500,18400,18400,12.32,252560.0,226688.0,226688.0,SMITH
2021-11-27T17:39:21.101,164532,RAPT4,2,20500,2000,20400,12.32,252560.0,24640.0,251328.0,SMITH
2021-11-27T10:22:13.989,071264,PETR4,1,1500,1500,1500,18.6,27900.000000000004,27900.000000000004,27900.000000000004,RODRIGUEZ
2021-11-27T10:51:46.548,981727,POMO4,1,8500,8500,8500,12.22,103870.0,103870.0,103870.0,BROWN
2021-11-27T17:40:25.016,164532,RAPT4,2,20500,100,20500,12.32,252560.0,1232.0,252560.0,SMITH
2021-11-27T17:54:49.997,498213,GOAU4,2,21500,1000,20800,19.99,429784.99999999994,19990.0,415791.99999999994,BROWN
2021-11-27T14:36:38.300,981727,PETR4,2,6500,6500,6500,10.38,67470.0,67470.0,67470.0,BROWN
2021-11-27T13:01:05.201,879865,VALE3,1,16500,3200,3200,13.13,216645.0,42016.0,42016.0,MARTINEZ
2021-11-27T14:08:16.617,879865,VALE3,1,16500,13300,16500,13.13,216645.0,174629.0,216645.0,MARTINEZ
2021-11-27T17:57:25.159,498213,GOAU4,2,21500,600,21400,19.99,429784.99999999994,11993.999999999998,427785.99999999994,BROWN
2021-11-27T11:24:03.315,879865,BPAC11,2,20500,20500,20500,14.18,290690.0,290690.0,290690.0,MILLER
2021-11-27T11:25:53.035,918239,BPAC11,1,16500,14700,14700,12.69,209385.0,186543.0,186543.0,DAVIS
2021-11-27T17:59:11.186,498213,GOAU4,2,21500,100,21500,19.99,429784.99999999994,1998.9999999999998,429784.99999999994,BROWN
2021-11-27T14:46:48.464,918239,BPAC11,1,16500,100,14800,12.69,209385.0,1269.0,187812.0,DAVIS
2021-11-27T13:40:22.236,849651,ITUB4,1,18500,18500,18500,13.91,257335.0,257335.0,257335.0,JONES
2021-11-27T15:38:40.048,918239,BPAC11,1,16500,1100,15900,12.69,209385.0,13959.0,201771.0,DAVIS
2021-11-27T16:25:20.195,918239,BPAC11,1,16500,600,16500,12.69,209385.0,7614.0,209385.0,DAVIS
2021-11-27T12:13:00.449,987453,RAPT4,1,9500,6200,6200,10.65,101175.0,66030.0,66030.0,SMITH
2021-11-27T14:50:00.112,987453,RAPT4,1,9500,900,7100,10.65,101175.0,9585.0,75615.0,SMITH
2021-11-27T17:00:33.098,987453,RAPT4,1,9500,2400,9500,10.65,101175.0,25560.0,101175.0,SMITH
2021-11-27T16:17:47.554,987453,IGTI3,2,20500,700,700,10.83,222015.0,7581.0,7581.0,GARCIA
2021-11-27T16:57:22.627,164532,PETR4,1,10500,10500,10500,13.76,144480.0,144480.0,144480.0,SMITH
2021-11-27T16:31:56.151,987453,IGTI3,2,20500,2400,3100,10.83,222015.0,25992.0,33573.0,GARCIA
2021-11-27T14:12:04.466,918237,ITUB4,1,3500,1400,1400,15.47,54145.0,21658.0,21658.0,GARCIA
2021-11-27T16:57:16.070,987453,IGTI3,2,20500,17400,20500,10.83,222015.0,188442.0,222015.0,GARCIA
2021-11-27T12:13:54.720,164532,BPAC11,2,18500,10200,10200,10.04,185739.99999999997,102407.99999999999,102407.99999999999,SMITH
2021-11-27T14:34:35.160,981727,PETR4,1,3500,3500,3500,15.56,54460.0,54460.0,54460.0,SMITH
2021-11-27T16:38:45.333,849651,GOAU4,1,4500,4500,4500,12.23,55035.0,55035.0,55035.0,DAVIS
2021-11-27T12:23:40.386,164532,BPAC11,2,18500,8300,18500,10.04,185739.99999999997,83332.0,185739.99999999997,SMITH
2021-11-27T14:18:42.659,918237,ITUB4,1,3500,2100,3500,15.47,54145.0,32487.0,54145.0,GARCIA
2021-11-27T17:37:41.991,918239,GOAU4,1,24500,24500,24500,13.82,338590.0,338590.0,338590.0,WILLIAMS
2021-11-27T12:23:16.097,879865,GOAU4,2,10500,10500,10500,15.02,157710.0,157710.0,157710.0,MILLER
2021-11-27T17:27:57.334,879865,BBAS3,2,7500,7500,7500,16.45,123375.0,123375.0,123375.0,MARTINEZ
2021-11-27T14:40:29.257,498213,BPAC11,2,5500,5000,5000,14.1,77550.0,70500.0,70500.0,WILLIAMS
2021-11-27T10:37:38.633,164532,VALE3,2,5500,5200,5200,19.66,108130.0,102232.0,102232.0,GARCIA
2021-11-27T12:30:02.291,987453,PETR4,1,12500,12500,12500,13.47,168375.0,168375.0,168375.0,MARTINEZ
2021-11-27T13:04:00.154,164532,GOAU4,2,20500,10900,10900,10.14,207870.0,110526.0,110526.0,RODRIGUEZ
2021-11-27T12:18:44.538,849651,GOAU4,1,4500,4500,4500,15.31,68895.0,68895.0,68895.0,WILLIAMS
2021-11-27T15:23:12.347,498213,BPAC11,2,5500,500,5500,14.1,77550.0,7050.0,77550.0,WILLIAMS
2021-11-27T16:34:42.143,164532,GOAU4,2,20500,9100,20000,10.14,207870.0,92274.0,202800.0,RODRIGUEZ
2021-11-27T17:02:21.479,164532,GOAU4,2,20500,400,20400,10.14,207870.0,4056.0,206856.0,RODRIGUEZ
2021-11-27T13:14:11.376,164532,GOAU4,1,18500,2200,2200,14.44,267140.0,31768.0,31768.0,MILLER
2021-11-27T17:23:24.479,498213,RAPT4,1,23500,23500,23500,18.46,433810.0,433810.0,433810.0,DAVIS
2021-11-27T13:11:36.874,879865,SLCE3,2,15500,6100,6100,17.48,270940.0,106628.0,106628.0,JOHNSON
2021-11-27T13:43:20.652,981727,BBAS3,2,22500,8900,8900,10.26,230850.0,91314.0,91314.0,JONES
2021-11-27T13:47:59.075,879865,SLCE3,2,15500,4900,11000,17.48,270940.0,85652.0,192280.0,JOHNSON
2021-11-27T17:37:15.190,164532,GOAU4,2,20500,100,20500,10.14,207870.0,1014.0,207870.0,RODRIGUEZ
2021-11-27T14:48:42.714,879865,SLCE3,2,15500,4500,15500,17.48,270940.0,78660.0,270940.0,JOHNSON
2021-11-27T14:20:13.583,164532,VALE3,2,5500,200,5400,19.66,108130.0,3932.0,106164.0,GARCIA
2021-11-27T15:45:37.017,164532,VALE3,2,5500,100,5500,19.66,108130.0,1966.0,108130.0,GARCIA
2021-11-27T10:27:43.956,849651,SLCE3,1,24500,19300,19300,15.73,385385.0,303589.0,303589.0,SMITH
2021-11-27T16:40:01.892,981727,PETR4,2,19500,15000,15000,14.28,278460.0,214200.0,214200.0,MILLER
2021-11-27T14:10:02.277,164532,GOAU4,1,18500,16300,18500,14.44,267140.0,235372.0,267140.0,MILLER
2021-11-27T17:42:12.247,849651,IGTI3,1,15500,15500,15500,15.63,242265.0,242265.0,242265.0,DAVIS
2021-11-27T11:01:36.005,071264,POMO4,2,20500,20500,20500,13.79,282695.0,282695.0,282695.0,WILLIAMS
2021-11-27T17:17:26.456,981727,PETR4,2,19500,4500,19500,14.28,278460.0,64260.0,278460.0,MILLER
2021-11-27T11:47:22.006,071264,SLCE3,1,9500,9500,9500,11.61,110295.0,110295.0,110295.0,SMITH
2021-11-27T16:13:49.009,849651,SLCE3,1,24500,5200,24500,15.73,385385.0,81796.0,385385.0,SMITH
2021-11-27T16:12:01.348,849651,IGTI3,2,23500,1400,1400,14.91,350385.0,20874.0,20874.0,MARTINEZ
2021-11-27T16:39:55.723,918239,PETR4,2,16500,16500,16500,11.62,191730.0,191730.0,191730.0,WILLIAMS
2021-11-27T14:20:56.652,987453,POMO4,2,3500,700,700,14.11,49385.0,9877.0,9877.0,RODRIGUEZ
2021-11-27T16:28:34.432,981727,BBAS3,2,22500,10300,19200,10.26,230850.0,105678.0,196992.0,JONES
2021-11-27T16:42:40.800,849651,IGTI3,2,23500,22100,23500,14.91,350385.0,329511.0,350385.0,MARTINEZ
2021-11-27T11:42:08.332,498213,POMO4,1,6500,5900,5900,14.46,93990.0,85314.0,85314.0,RODRIGUEZ
2021-11-27T13:47:56.025,498213,IGTI3,2,3500,900,900,11.01,38535.0,9909.0,9909.0,MARTINEZ
2021-11-27T17:45:10.182,918239,RAPT4,2,22500,22500,22500,13.68,307800.0,307800.0,307800.0,BROWN
2021-11-27T14:40:05.211,918237,RAPT4,1,14500,14000,14000,13.78,199810.0,192920.0,192920.0,SMITH
2021-11-27T12:34:48.677,164532,BBAS3,2,22500,22500,22500,19.69,443025.0,443025.0,443025.0,JONES
2021-11-27T11:58:02.062,918239,PETR4,2,8500,8500,8500,18.99,161415.0,161415.0,161415.0,JONES
2021-11-27T14:31:43.858,498213,IGTI3,2,3500,2600,3500,11.01,38535.0,28626.0,38535.0,MARTINEZ
2021-11-27T13:05:27.623,498213,POMO4,1,6500,300,6200,14.46,93990.0,4338.0,89652.0,RODRIGUEZ
2021-11-27T13:10:30.795,981727,BBAS3,1,20500,20500,20500,17.23,353215.0,353215.0,353215.0,MILLER
2021-11-27T10:12:25.797,879865,SLCE3,1,8500,8500,8500,17.21,146285.0,146285.0,146285.0,JOHNSON
2021-11-27T14:53:04.385,498213,ITUB4,2,2500,2500,2500,18.09,45225.0,45225.0,45225.0,JONES
2021-11-27T13:08:56.219,071264,SLCE3,1,500,500,500,19.36,9680.0,9680.0,9680.0,MILLER
2021-11-27T17:17:13.658,498213,SLCE3,1,18500,7700,7700,18.08,334479.99999999994,139216.0,139216.0,DAVIS
2021-11-27T15:25:06.546,498213,POMO4,1,6500,200,6400,14.46,93990.0,2892.0,92544.0,RODRIGUEZ
2021-11-27T17:22:01.852,498213,SLCE3,1,18500,100,7800,18.08,334479.99999999994,1807.9999999999998,141024.0,DAVIS
2021-11-27T10:37:44.483,071264,IGTI3,1,8500,8500,8500,13.18,112030.0,112030.0,112030.0,MARTINEZ
2021-11-27T17:10:47.996,918237,RAPT4,1,14500,400,14400,13.78,199810.0,5512.0,198432.0,SMITH
2021-11-27T14:40:46.994,849651,VALE3,2,17500,17500,17500,13.88,242900.0,242900.0,242900.0,DAVIS
2021-11-27T17:28:49.323,918237,RAPT4,1,14500,100,14500,13.78,199810.0,1378.0,199810.0,SMITH
2021-11-27T16:11:33.853,987453,POMO4,2,3500,2300,3000,14.11,49385.0,32453.0,42330.0,RODRIGUEZ
2021-11-27T16:28:25.430,987453,POMO4,2,3500,400,3400,14.11,49385.0,5644.0,47974.0,RODRIGUEZ
2021-11-27T12:43:13.013,879865,BBAS3,2,7500,7500,7500,19.36,145200.0,145200.0,145200.0,MILLER
2021-11-27T13:52:15.357,849651,VALE3,2,2500,2500,2500,10.96,27400.000000000004,27400.000000000004,27400.000000000004,SMITH
2021-11-27T16:52:47.366,981727,BBAS3,2,22500,100,19300,10.26,230850.0,1026.0,198018.0,JONES
2021-11-27T17:33:00.160,987453,POMO4,2,3500,100,3500,14.11,49385.0,1411.0,49385.0,RODRIGUEZ
2021-11-27T17:14:14.749,981727,BBAS3,2,22500,3200,22500,10.26,230850.0,32832.0,230850.0,JONES
2021-11-27T12:44:54.885,498213,IGTI3,1,24500,24500,24500,15.48,379260.0,379260.0,379260.0,DAVIS
2021-11-27T17:50:57.270,498213,SLCE3,1,18500,1500,9300,18.08,334479.99999999994,27119.999999999996,168143.99999999997,DAVIS
2021-11-27T12:03:20.514,849651,IGTI3,1,11500,7400,7400,16.2,186300.0,119880.0,119880.0,SMITH
2021-11-27T16:36:39.744,879865,RAPT4,2,24500,900,900,15.46,378770.0,13914.0,13914.0,GARCIA
2021-11-27T15:31:57.973,849651,IGTI3,1,11500,1300,8700,16.2,186300.0,21060.0,140940.0,SMITH
2021-11-27T17:37:21.308,879865,RAPT4,2,24500,23600,24500,15.46,378770.0,364856.0,378770.0,GARCIA
2021-11-27T14:39:24.314,879865,PETR4,2,23500,17000,17000,13.36,313960.0,227120.0,227120.0,MILLER
2021-11-27T17:54:33.352,498213,SLCE3,1,18500,9000,18300,18.08,334479.99999999994,162719.99999999997,330863.99999999994,DAVIS
2021-11-27T16:18:45.677,498213,POMO4,1,6500,100,6500,14.46,93990.0,1446.0,93990.0,RODRIGUEZ
2021-11-27T15:09:10.890,849651,SLCE3,1,24500,6400,6400,12.57,307965.0,80448.0,80448.0,GARCIA
2021-11-27T16:42:42.268,849651,SLCE3,1,24500,14300,20700,12.57,307965.0,179751.0,260199.0,GARCIA
2021-11-27T12:52:01.408,987453,PETR4,2,14500,14500,14500,18.81,272745.0,272745.0,272745.0,WILLIAMS
2021-11-27T14:47:02.248,987453,VALE3,2,7500,2800,2800,11.59,86925.0,32452.0,32452.0,JONES
2021-11-27T14:55:09.117,879865,PETR4,2,23500,6500,23500,13.36,313960.0,86840.0,313960.0,MILLER
2021-11-27T15:56:28.158,987453,VALE3,2,7500,3000,5800,11.59,86925.0,34770.0,67222.0,JONES
2021-11-27T16:27:21.596,987453,VALE3,2,7500,500,6300,11.59,86925.0,5795.0,73017.0,JONES
2021-11-27T12:18:14.193,164532,GOAU4,1,4500,3200,3200,16.53,74385.0,52896.0,52896.0,BROWN
2021-11-27T14:18:01.758,918237,SLCE3,2,8500,8500,8500,13.35,113475.0,113475.0,113475.0,WILLIAMS
2021-11-27T17:16:06.074,987453,VALE3,2,7500,1200,7500,11.59,86925.0,13908.0,86925.0,JONES
2021-11-27T12:27:00.376,164532,GOAU4,1,4500,300,3500,16.53,74385.0,4959.0,57855.00000000001,BROWN
2021-11-27T15:01:42.279,918239,BPAC11,1,23500,22400,22400,16.47,387045.0,368928.0,368928.0,RODRIGUEZ
2021-11-27T14:33:03.793,164532,POMO4,2,12500,12500,12500,19.01,237625.00000000003,237625.00000000003,237625.00000000003,MARTINEZ
2021-11-27T11:26:47.530,918237,PETR4,2,9500,8600,8600,18.98,180310.0,163228.0,163228.0,BROWN
2021-11-27T10:26:07.033,498213,IGTI3,2,18500,7900,7900,19.93,368705.0,157447.0,157447.0,WILLIAMS
2021-11-27T15:52:44.189,918239,BPAC11,1,23500,1100,23500,16.47,387045.0,18117.0,387045.0,RODRIGUEZ
2021-11-27T17:02:00.639,849651,SLCE3,1,24500,2300,23000,12.57,307965.0,28911.0,289110.0,GARCIA
2021-11-27T16:36:36.558,849651,IGTI3,1,11500,2800,11500,16.2,186300.0,45360.0,186300.0,SMITH
2021-11-27T13:52:28.018,918237,PETR4,2,9500,500,9100,18.98,180310.0,9490.0,172718.0,BROWN
2021-11-27T13:05:36.436,071264,BBAS3,2,2500,2500,2500,19.8,49500.0,49500.0,49500.0,JONES
2021-11-27T16:07:14.951,164532,GOAU4,1,4500,1000,4500,16.53,74385.0,16530.0,74385.0,BROWN
2021-11-27T17:58:33.118,498213,SLCE3,1,18500,200,18500,18.08,334479.99999999994,3615.9999999999995,334479.99999999994,DAVIS
2021-11-27T17:44:23.329,849651,SLCE3,1,24500,400,23400,12.57,307965.0,5028.0,294138.0,GARCIA
2021-11-27T14:46:54.485,498213,IGTI3,2,18500,10600,18500,19.93,368705.0,211258.0,368705.0,WILLIAMS
2021-11-27T13:59:01.705,918237,PETR4,2,9500,400,9500,18.98,180310.0,7592.0,180310.0,BROWN
2021-11-27T17:50:20.818,849651,SLCE3,1,24500,1100,24500,12.57,307965.0,13827.0,307965.0,GARCIA
2021-11-27T10:01:55.978,987453,VALE3,1,24500,300,300,19.12,468440.0,5736.0,5736.0,SMITH
2021-11-27T14:24:40.427,987453,VALE3,1,24500,24200,24500,19.12,468440.0,462704.0,468440.0,SMITH
2021-11-27T12:39:29.583,879865,IGTI3,2,9500,9500,9500,19.07,181165.0,181165.0,181165.0,DAVIS
2021-11-27T10:36:03.826,071264,ITUB4,2,6500,6500,6500,12.41,80665.0,80665.0,80665.0,MARTINEZ
2021-11-27T11:18:48.465,918237,POMO4,2,17500,12300,12300,18.82,329350.0,231486.0,231486.0,DAVIS
2021-11-27T14:15:53.482,918237,POMO4,2,17500,1700,14000,18.82,329350.0,31994.0,263480.0,DAVIS
2021-11-27T12:17:28.997,164532,PETR4,2,7500,7500,7500,10.59,79425.0,79425.0,79425.0,JOHNSON
2021-11-27T12:33:51.921,071264,PETR4,2,21500,21500,21500,19.15,411724.99999999994,411724.99999999994,411724.99999999994,BROWN
2021-11-27T14:53:36.563,918237,POMO4,2,17500,3500,17500,18.82,329350.0,65870.0,329350.0,DAVIS
2021-11-27T11:55:45.040,849651,VALE3,2,16500,1700,1700,15.41,254265.0,26197.0,26197.0,MILLER
2021-11-27T15:47:26.220,849651,VALE3,2,16500,1400,3100,15.41,254265.0,21574.0,47771.0,MILLER
2021-11-27T14:37:33.504,498213,SLCE3,1,19500,19500,19500,12.66,246870.0,246870.0,246870.0,BROWN
2021-11-27T12:53:00.840,164532,POMO4,1,13500,4300,4300,16.3,220050.0,70090.0,70090.0,WILLIAMS
2021-11-27T15:16:22.390,164532,GOAU4,2,20500,400,400,10.28,210740.0,4112.0,4112.0,JONES
2021-11-27T16:46:42.167,164532,GOAU4,2,20500,9000,9400,10.28,210740.0,92520.0,96632.0,JONES
2021-11-27T13:16:56.572,164532,POMO4,1,13500,8700,13000,16.3,220050.0,141810.0,211900.0,WILLIAMS
2021-11-27T13:27:29.221,164532,POMO4,1,13500,100,13100,16.3,220050.0,1630.0,213530.0,WILLIAMS
2021-11-27T16:42:51.921,849651,VALE3,2,16500,7500,10600,15.41,254265.0,115575.0,163346.0,MILLER
2021-11-27T16:51:10.417,879865,ITUB4,1,24500,24500,24500,11.72,287140.0,287140.0,287140.0,GARCIA
2021-11-27T14:31:09.407,164532,POMO4,1,13500,400,13500,16.3,220050.0,6520.0,220050.0,WILLIAMS
2021-11-27T13:58:43.290,918237,IGTI3,2,7500,4800,4800,13.74,103050.0,65952.0,65952.0,JONES
2021-11-27T16:47:56.077,164532,GOAU4,2,20500,11100,20500,10.28,210740.0,114108.0,210740.0,JONES
2021-11-27T17:18:33.372,849651,VALE3,2,16500,5900,16500,15.41,254265.0,90919.0,254265.0,MILLER
2021-11-27T15:01:52.535,918237,IGTI3,2,7500,2700,7500,13.74,103050.0,37098.0,103050.0,JONES
2021-11-27T10:38:04.708,879865,POMO4,1,15500,15500,15500,18.55,287525.0,287525.0,287525.0,MILLER
2021-11-27T13:23:52.461,987453,ITUB4,2,13500,2800,2800,13.78,186030.0,38584.0,38584.0,WILLIAMS
2021-11-27T15:17:11.250,987453,ITUB4,2,13500,400,3200,13.78,186030.0,5512.0,44096.0,WILLIAMS
2021-11-27T11:52:34.552,498213,ITUB4,2,4500,4500,4500,19.61,88245.0,88245.0,88245.0,SMITH
2021-11-27T15:23:00.101,987453,ITUB4,2,13500,10300,13500,13.78,186030.0,141934.0,186030.0,WILLIAMS
2021-11-27T14:07:51.025,498213,GOAU4,1,10500,4100,4100,14.88,156240.0,61008.0,61008.0,JOHNSON
2021-11-27T16:47:56.828,498213,GOAU4,1,10500,4300,8400,14.88,156240.0,63984.0,124992.0,JOHNSON
2021-11-27T10:33:42.748,987453,ITUB4,2,3500,3500,3500,11.7,40950.0,40950.0,40950.0,JOHNSON
2021-11-27T17:40:07.225,498213,GOAU4,1,10500,200,8600,14.88,156240.0,2976.0,127968.0,JOHNSON
2021-11-27T17:45:50.844,498213,GOAU4,1,10500,1900,10500,14.88,156240.0,28272.0,156240.0,JOHNSON
2021-11-27T17:26:28.211,918239,RAPT4,1,23500,13600,13600,11.9,279650.0,161840.0,161840.0,JOHNSON
2021-11-27T17:53:03.222,918239,RAPT4,1,23500,4500,18100,11.9,279650.0,53550.0,215390.0,JOHNSON
2021-11-27T17:55:31.801,918239,RAPT4,1,23500,900,19000,11.9,279650.0,10710.0,226100.0,JOHNSON
